1.000000000000000000e+00,2.800000000000000000e+02,6.186391772592299958e+02,2.209425633068678341e+00
2.000000000000000000e+00,2.450000000000000000e+02,5.344372129159413589e+02,2.181376379248740172e+00
3.000000000000000000e+00,2.600000000000000000e+02,4.847346997548294212e+02,1.864364229826267039e+00
4.000000000000000000e+00,5.300000000000000000e+01,9.577986484054605398e+01,1.807167261142378356e+00
5.000000000000000000e+00,9.800000000000000000e+01,1.700065373778274989e+02,1.734760585488035689e+00
6.000000000000000000e+00,3.150000000000000000e+02,5.702984299637066670e+02,1.810471206233989383e+00
7.000000000000000000e+00,5.300000000000000000e+01,1.034253600462395468e+02,1.951421887664897215e+00
8.000000000000000000e+00,1.140000000000000000e+02,2.621064371087249469e+02,2.299179272883552283e+00
9.000000000000000000e+00,8.500000000000000000e+01,1.682573094340757507e+02,1.979497758047950029e+00
1.000000000000000000e+01,2.810000000000000000e+02,4.772106334516315655e+02,1.698258482034276096e+00
1.100000000000000000e+01,2.600000000000000000e+02,4.666983732423609581e+02,1.794993743239849948e+00
1.200000000000000000e+01,4.000000000000000000e+01,6.563017484982054839e+01,1.640754371245513710e+00
1.300000000000000000e+01,1.770000000000000000e+02,3.049517763783051123e+02,1.722891391967825481e+00
1.400000000000000000e+01,5.200000000000000000e+01,6.910111955494052438e+01,1.328867683748856221e+00
1.500000000000000000e+01,5.800000000000000000e+01,9.657433351850329473e+01,1.665074715836263763e+00
1.600000000000000000e+01,2.100000000000000000e+01,3.116029367895018964e+01,1.483823508521437518e+00
1.700000000000000000e+01,6.600000000000000000e+01,1.199325414510379630e+02,1.817159718955120740e+00
1.800000000000000000e+01,2.000000000000000000e+01,3.969902735860134158e+01,1.984951367930066990e+00
1.900000000000000000e+01,1.780000000000000000e+02,3.124134711815185028e+02,1.755131860570328772e+00
2.000000000000000000e+01,5.500000000000000000e+01,8.868333668399630199e+01,1.612424303345387333e+00
2.100000000000000000e+01,3.800000000000000000e+01,6.724653941685762959e+01,1.769645774127832416e+00
