6.000000000000000000e+00,1.140000000000000000e+02,1.192467115816490235e+02,3.826596085980109052e+01
6.000000000000000000e+00,1.150000000000000000e+02,1.191387417218543021e+02,3.892947019867549585e+01
6.000000000000000000e+00,1.160000000000000000e+02,1.200233136462542802e+02,3.903605843953994281e+01
6.000000000000000000e+00,1.170000000000000000e+02,1.208720765414599612e+02,4.065627214741318340e+01
6.000000000000000000e+00,1.180000000000000000e+02,1.220510653930933103e+02,4.242248346803820880e+01
6.000000000000000000e+00,1.190000000000000000e+02,1.227206588881262803e+02,4.150960878517501840e+01
6.000000000000000000e+00,1.200000000000000000e+02,1.238046014257939049e+02,4.166623460790667366e+01
6.000000000000000000e+00,1.210000000000000000e+02,1.238141426783479346e+02,4.259856070087609226e+01
6.000000000000000000e+00,1.220000000000000000e+02,1.244856211088052191e+02,4.343877853542840484e+01
6.000000000000000000e+00,1.230000000000000000e+02,1.254273204903677765e+02,4.393169877408055868e+01
6.000000000000000000e+00,1.240000000000000000e+02,1.258066647515081939e+02,4.392617064062051213e+01
6.000000000000000000e+00,1.250000000000000000e+02,1.263961407491486995e+02,4.388422247446084157e+01
6.000000000000000000e+00,1.260000000000000000e+02,1.270174149659863900e+02,4.476544217687074934e+01
6.000000000000000000e+00,1.270000000000000000e+02,1.280056070209653853e+02,4.740931253047293836e+01
6.000000000000000000e+00,1.280000000000000000e+02,1.284587003094501370e+02,4.784194239466793874e+01
6.000000000000000000e+00,1.290000000000000000e+02,1.283634948866162802e+02,4.885104490884837958e+01
6.000000000000000000e+00,1.300000000000000000e+02,1.289982436882546608e+02,4.989484083424807892e+01
6.000000000000000000e+00,1.310000000000000000e+02,1.321678416485900129e+02,4.699620390455531549e+01
6.000000000000000000e+00,1.320000000000000000e+02,1.328304176072234668e+02,4.832872460496614053e+01
6.000000000000000000e+00,1.330000000000000000e+02,1.329075113605987610e+02,5.095161721464848625e+01
1.500000000000000000e+01,1.330000000000000000e+02,1.800956072351421255e+02,1.905633074935400657e+02
6.000000000000000000e+00,1.340000000000000000e+02,1.365785714285714221e+02,5.172397959183673777e+01
1.500000000000000000e+01,1.340000000000000000e+02,1.807644341801385792e+02,1.922378752886835969e+02
6.000000000000000000e+00,1.350000000000000000e+02,1.377848837209302246e+02,5.282348837209302417e+01
1.500000000000000000e+01,1.350000000000000000e+02,1.817876543209876559e+02,1.927925925925925981e+02
6.000000000000000000e+00,1.360000000000000000e+02,1.367025616698292083e+02,5.455929791271347540e+01
1.500000000000000000e+01,1.360000000000000000e+02,1.833400365630712940e+02,1.967806215722120555e+02
6.000000000000000000e+00,1.370000000000000000e+02,1.346627788009003552e+02,5.434622467771639265e+01
1.500000000000000000e+01,1.370000000000000000e+02,1.838387650085763312e+02,1.966878216123499215e+02
6.000000000000000000e+00,1.380000000000000000e+02,1.360327988338192426e+02,5.504865160349854136e+01
1.500000000000000000e+01,1.380000000000000000e+02,1.841589085072231171e+02,1.966147672552166910e+02
6.000000000000000000e+00,1.390000000000000000e+02,1.387187211236370388e+02,5.911883200887081813e+01
1.500000000000000000e+01,1.390000000000000000e+02,1.855108153078203088e+02,1.969916805324459119e+02
6.000000000000000000e+00,1.400000000000000000e+02,1.394702131535798912e+02,5.903042448533430786e+01
1.500000000000000000e+01,1.400000000000000000e+02,1.870180722891566347e+02,1.987449799196787126e+02
6.000000000000000000e+00,1.410000000000000000e+02,1.400907559880239432e+02,5.947548652694610638e+01
1.000000000000000000e+01,1.410000000000000000e+02,2.340424242424242323e+02,1.849212121212121076e+02
1.500000000000000000e+01,1.410000000000000000e+02,1.884285714285714164e+02,1.992750533049040484e+02
6.000000000000000000e+00,1.420000000000000000e+02,1.403804415102125063e+02,6.364555395089746526e+01
1.000000000000000000e+01,1.420000000000000000e+02,2.343105468750000000e+02,1.857500000000000000e+02
1.500000000000000000e+01,1.420000000000000000e+02,1.895929978118161898e+02,1.999649890590809491e+02
6.000000000000000000e+00,1.430000000000000000e+02,1.397567960157709024e+02,6.449553849346337131e+01
1.000000000000000000e+01,1.430000000000000000e+02,2.355165441176470722e+02,1.859154411764705799e+02
1.500000000000000000e+01,1.430000000000000000e+02,1.905671981776765449e+02,1.995876993166287150e+02
6.000000000000000000e+00,1.440000000000000000e+02,1.398257866462010668e+02,6.584631619339984354e+01
1.000000000000000000e+01,1.440000000000000000e+02,2.358869701726844710e+02,1.877849293563579351e+02
1.500000000000000000e+01,1.440000000000000000e+02,1.917831094049903982e+02,1.987216890595009602e+02
6.000000000000000000e+00,1.450000000000000000e+02,1.442157926461723889e+02,6.901245730359654829e+01
1.000000000000000000e+01,1.450000000000000000e+02,2.396480218281036798e+02,1.878321964529331467e+02
1.500000000000000000e+01,1.450000000000000000e+02,1.934080717488789105e+02,2.006838565022421506e+02
6.000000000000000000e+00,1.460000000000000000e+02,1.439490658362989279e+02,7.411677046263345403e+01
1.000000000000000000e+01,1.460000000000000000e+02,2.403142112125162839e+02,1.881056062581486401e+02
1.500000000000000000e+01,1.460000000000000000e+02,1.943580246913580254e+02,2.010411522633744994e+02
6.000000000000000000e+00,1.470000000000000000e+02,1.454446370113614364e+02,7.278586558829192654e+01
1.000000000000000000e+01,1.470000000000000000e+02,2.480933734939759177e+02,1.935240963855421796e+02
1.500000000000000000e+01,1.470000000000000000e+02,1.950471311475409948e+02,2.009139344262295026e+02
6.000000000000000000e+00,1.480000000000000000e+02,1.463280811569177615e+02,6.986919922296567620e+01
1.000000000000000000e+01,1.480000000000000000e+02,2.485491803278688394e+02,1.935109289617486468e+02
1.100000000000000000e+01,1.480000000000000000e+02,1.554577777777777783e+02,2.164000000000000057e+02
1.500000000000000000e+01,1.480000000000000000e+02,1.959566074950690222e+02,2.009940828402367003e+02
