1.940000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
1.950000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
1.960000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
1.970000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
1.980000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
1.990000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.000000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.010000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.020000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.030000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.040000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.050000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.060000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.070000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.080000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.090000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.100000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.110000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.120000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.130000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.140000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.150000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.160000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.170000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.180000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.190000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.200000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.210000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.220000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.230000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.240000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.250000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.260000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.270000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.280000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.290000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.300000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.310000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.320000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.330000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.340000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.350000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.360000000000000000e+02,4.000000000000000000e+00,-1.000000000000000000e+00,inf
2.370000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,7.814381870212257297e+01
2.370000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,7.814381870212257297e+01
2.370000000000000000e+02,1.200000000000000000e+01,5.000000000000000000e+00,1.642824921519140275e+02
2.380000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,7.420779978460888060e+01
2.380000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,7.420779978460888060e+01
2.380000000000000000e+02,1.200000000000000000e+01,5.000000000000000000e+00,1.627026876320288693e+02
2.390000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,7.443952717837936461e+01
2.390000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,7.443952717837936461e+01
2.390000000000000000e+02,1.200000000000000000e+01,5.000000000000000000e+00,1.646203738751549679e+02
2.400000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,6.321657283899860857e+01
2.400000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+00,6.321657283899860147e+01
2.400000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,7.205061671618193486e+01
2.400000000000000000e+02,1.200000000000000000e+01,2.000000000000000000e+00,1.043813471260422006e+02
2.410000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,6.395046407017579781e+01
2.410000000000000000e+02,4.000000000000000000e+00,1.800000000000000000e+01,4.968148279326699424e+01
2.410000000000000000e+02,5.000000000000000000e+00,1.800000000000000000e+01,6.067021324899535273e+01
2.410000000000000000e+02,1.200000000000000000e+01,2.000000000000000000e+00,1.048927608190830512e+02
2.410000000000000000e+02,1.800000000000000000e+01,4.000000000000000000e+00,4.968148279326699424e+01
2.420000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,6.552269047063970220e+01
2.420000000000000000e+02,4.000000000000000000e+00,1.800000000000000000e+01,3.215511214889630054e+01
2.420000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,5.460318009673316197e+01
2.420000000000000000e+02,1.200000000000000000e+01,2.000000000000000000e+00,1.016460136245260344e+02
2.420000000000000000e+02,1.800000000000000000e+01,4.000000000000000000e+00,3.215511214889630054e+01
2.430000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,6.379533845285472893e+01
2.430000000000000000e+02,4.000000000000000000e+00,1.800000000000000000e+01,3.276306732372842134e+01
2.430000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,5.346921096079909574e+01
2.430000000000000000e+02,1.200000000000000000e+01,2.000000000000000000e+00,1.001860617815776493e+02
2.430000000000000000e+02,1.800000000000000000e+01,4.000000000000000000e+00,3.276306732372841424e+01
2.440000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,6.129811127832574158e+01
2.440000000000000000e+02,4.000000000000000000e+00,1.800000000000000000e+01,3.286665952714809436e+01
2.440000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,5.481769310396320094e+01
2.440000000000000000e+02,1.200000000000000000e+01,2.000000000000000000e+00,9.438679805537185530e+01
2.440000000000000000e+02,1.800000000000000000e+01,4.000000000000000000e+00,3.286665952714809436e+01
2.450000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,5.385065502379713109e+01
2.450000000000000000e+02,4.000000000000000000e+00,1.800000000000000000e+01,2.830288792035395318e+01
2.450000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,5.082486685591761955e+01
2.450000000000000000e+02,1.200000000000000000e+01,2.000000000000000000e+00,9.395987563394345443e+01
2.450000000000000000e+02,1.800000000000000000e+01,4.000000000000000000e+00,2.830288792035394962e+01
2.460000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,5.423238865788940188e+01
2.460000000000000000e+02,4.000000000000000000e+00,1.800000000000000000e+01,2.802927629536684151e+01
2.460000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,5.146581565267860015e+01
2.460000000000000000e+02,1.200000000000000000e+01,2.000000000000000000e+00,9.546955555057147080e+01
2.460000000000000000e+02,1.800000000000000000e+01,1.900000000000000000e+01,7.597865212486709652e-01
2.460000000000000000e+02,1.900000000000000000e+01,1.800000000000000000e+01,7.597865212486691888e-01
2.470000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,5.377459963028897505e+01
2.470000000000000000e+02,4.000000000000000000e+00,1.800000000000000000e+01,2.896981471512093265e+01
2.470000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,5.028279601320862469e+01
2.470000000000000000e+02,1.200000000000000000e+01,2.000000000000000000e+00,9.624209435577520821e+01
2.470000000000000000e+02,1.800000000000000000e+01,1.900000000000000000e+01,-1.500535777870108944e+00
2.470000000000000000e+02,1.900000000000000000e+01,1.800000000000000000e+01,-1.500535777870107168e+00
2.480000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,5.357764401617971828e+01
2.480000000000000000e+02,4.000000000000000000e+00,1.800000000000000000e+01,2.655933592609817495e+01
2.480000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,4.905988239950872298e+01
2.480000000000000000e+02,1.200000000000000000e+01,2.000000000000000000e+00,1.004499903941903369e+02
2.480000000000000000e+02,1.800000000000000000e+01,1.900000000000000000e+01,-2.006287141989094636e+00
2.480000000000000000e+02,1.900000000000000000e+01,1.800000000000000000e+01,-2.006287141989094636e+00
2.490000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,5.411738026162738890e+01
2.490000000000000000e+02,4.000000000000000000e+00,1.800000000000000000e+01,2.663154278204137171e+01
2.490000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,5.193855936586614064e+01
2.490000000000000000e+02,1.200000000000000000e+01,2.000000000000000000e+00,1.007451408339521635e+02
2.490000000000000000e+02,1.800000000000000000e+01,1.900000000000000000e+01,-1.749028152548451231e+00
2.490000000000000000e+02,1.900000000000000000e+01,1.800000000000000000e+01,-1.749028152548449455e+00
2.500000000000000000e+02,2.000000000000000000e+00,1.300000000000000000e+01,2.856973989252820445e+01
2.500000000000000000e+02,4.000000000000000000e+00,1.800000000000000000e+01,2.323051599977373627e+01
2.500000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,5.441831375604085963e+01
2.500000000000000000e+02,1.100000000000000000e+01,1.700000000000000000e+01,9.501927209101737049e+01
2.500000000000000000e+02,1.200000000000000000e+01,1.300000000000000000e+01,9.850464039056281251e+01
2.500000000000000000e+02,1.300000000000000000e+01,2.000000000000000000e+00,2.856973989252820800e+01
2.500000000000000000e+02,1.700000000000000000e+01,1.100000000000000000e+01,9.501927209101738470e+01
2.500000000000000000e+02,1.800000000000000000e+01,1.900000000000000000e+01,1.115532419608281600e+01
2.500000000000000000e+02,1.900000000000000000e+01,1.800000000000000000e+01,1.115532419608281600e+01
2.510000000000000000e+02,2.000000000000000000e+00,1.300000000000000000e+01,2.764359976121649254e+01
2.510000000000000000e+02,3.000000000000000000e+00,5.000000000000000000e+00,8.069586139205358677e+01
2.510000000000000000e+02,4.000000000000000000e+00,1.800000000000000000e+01,2.207013802861390417e+01
2.510000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,5.522329115173246095e+01
2.510000000000000000e+02,1.100000000000000000e+01,1.700000000000000000e+01,8.789299743149639710e+01
2.510000000000000000e+02,1.200000000000000000e+01,1.300000000000000000e+01,9.752077324675975945e+01
2.510000000000000000e+02,1.300000000000000000e+01,2.000000000000000000e+00,2.764359976121648899e+01
2.510000000000000000e+02,1.700000000000000000e+01,1.100000000000000000e+01,8.789299743149639710e+01
2.510000000000000000e+02,1.800000000000000000e+01,1.900000000000000000e+01,1.041299846227375525e+01
2.510000000000000000e+02,1.900000000000000000e+01,1.800000000000000000e+01,1.041299846227375703e+01
2.520000000000000000e+02,2.000000000000000000e+00,1.300000000000000000e+01,3.294631694717180181e+01
2.520000000000000000e+02,3.000000000000000000e+00,5.000000000000000000e+00,8.234073564333775153e+01
2.520000000000000000e+02,4.000000000000000000e+00,1.800000000000000000e+01,2.176236516467043103e+01
2.520000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,5.565869213838666951e+01
2.520000000000000000e+02,1.100000000000000000e+01,1.700000000000000000e+01,8.811054347178794899e+01
2.520000000000000000e+02,1.200000000000000000e+01,1.300000000000000000e+01,9.780540691306450185e+01
