1.940000000000000000e+02,4.000000000000000000e+00,9.423823971471326999e+00
1.950000000000000000e+02,4.000000000000000000e+00,1.038783189199291179e+01
1.960000000000000000e+02,4.000000000000000000e+00,1.172646028567007725e+01
1.970000000000000000e+02,4.000000000000000000e+00,1.195496293998948545e+01
1.980000000000000000e+02,4.000000000000000000e+00,1.176710671702899624e+01
1.990000000000000000e+02,4.000000000000000000e+00,1.304974287518064635e+01
2.000000000000000000e+02,4.000000000000000000e+00,1.259040600296621726e+01
2.010000000000000000e+02,4.000000000000000000e+00,1.357576605943159365e+01
2.020000000000000000e+02,4.000000000000000000e+00,1.381976597885341995e+01
2.030000000000000000e+02,4.000000000000000000e+00,1.369249878445321400e+01
2.040000000000000000e+02,4.000000000000000000e+00,1.387722887111088177e+01
2.050000000000000000e+02,4.000000000000000000e+00,1.372732503515539548e+01
2.060000000000000000e+02,4.000000000000000000e+00,1.399144667298672395e+01
2.070000000000000000e+02,4.000000000000000000e+00,1.419472289107256557e+01
2.080000000000000000e+02,4.000000000000000000e+00,1.449429283826230197e+01
2.090000000000000000e+02,4.000000000000000000e+00,1.381976597885341995e+01
2.100000000000000000e+02,4.000000000000000000e+00,1.471226436021925466e+01
2.110000000000000000e+02,4.000000000000000000e+00,1.617562136188517385e+01
2.120000000000000000e+02,4.000000000000000000e+00,1.701010542416083027e+01
2.130000000000000000e+02,4.000000000000000000e+00,1.756252486723060002e+01
2.140000000000000000e+02,4.000000000000000000e+00,1.793909961318606250e+01
2.150000000000000000e+02,4.000000000000000000e+00,1.727931344817830706e+01
2.160000000000000000e+02,4.000000000000000000e+00,1.706615205188822060e+01
2.170000000000000000e+02,4.000000000000000000e+00,1.737117647432762624e+01
2.180000000000000000e+02,4.000000000000000000e+00,1.744431859350498826e+01
2.190000000000000000e+02,4.000000000000000000e+00,1.760777751855730600e+01
2.200000000000000000e+02,4.000000000000000000e+00,1.784124116152771222e+01
2.210000000000000000e+02,4.000000000000000000e+00,1.961725394636576070e+01
2.220000000000000000e+02,4.000000000000000000e+00,1.979493546067393339e+01
2.230000000000000000e+02,4.000000000000000000e+00,1.985915277603041673e+01
2.240000000000000000e+02,4.000000000000000000e+00,2.038903409571014080e+01
2.250000000000000000e+02,4.000000000000000000e+00,1.989918336044561542e+01
2.260000000000000000e+02,4.000000000000000000e+00,1.844649745427224019e+01
2.270000000000000000e+02,4.000000000000000000e+00,1.842923353148753662e+01
2.280000000000000000e+02,4.000000000000000000e+00,1.757158472074380029e+01
2.290000000000000000e+02,4.000000000000000000e+00,1.721471765778077412e+01
2.300000000000000000e+02,4.000000000000000000e+00,1.614607682331917360e+01
2.310000000000000000e+02,4.000000000000000000e+00,1.598758388893030613e+01
2.320000000000000000e+02,4.000000000000000000e+00,1.595769121605730767e+01
2.330000000000000000e+02,4.000000000000000000e+00,1.688803298257900920e+01
2.340000000000000000e+02,4.000000000000000000e+00,1.721471765778077412e+01
2.350000000000000000e+02,4.000000000000000000e+00,1.676507171175498456e+01
2.360000000000000000e+02,4.000000000000000000e+00,1.720546989044255426e+01
2.370000000000000000e+02,4.000000000000000000e+00,1.811566980973897500e+01
2.370000000000000000e+02,5.000000000000000000e+00,1.456002692986536218e+01
2.370000000000000000e+02,1.200000000000000000e+01,4.583497844237540697e+00
2.380000000000000000e+02,4.000000000000000000e+00,1.944613444328572172e+01
2.380000000000000000e+02,5.000000000000000000e+00,1.548183917680307076e+01
2.380000000000000000e+02,1.200000000000000000e+01,5.670035141386943423e+00
2.390000000000000000e+02,4.000000000000000000e+00,2.012979098530249544e+01
2.390000000000000000e+02,5.000000000000000000e+00,1.648746926611107355e+01
2.390000000000000000e+02,1.200000000000000000e+01,5.808687281605182662e+00
2.400000000000000000e+02,2.000000000000000000e+00,1.910762778193064904e+01
2.400000000000000000e+02,4.000000000000000000e+00,2.084449554776690405e+01
2.400000000000000000e+02,5.000000000000000000e+00,1.663163525014044097e+01
2.400000000000000000e+02,1.200000000000000000e+01,4.406461512053773788e+00
2.410000000000000000e+02,2.000000000000000000e+00,2.163871166627893672e+01
2.410000000000000000e+02,4.000000000000000000e+00,2.137228782029990271e+01
2.410000000000000000e+02,5.000000000000000000e+00,1.673656774376800982e+01
2.410000000000000000e+02,1.200000000000000000e+01,8.058239062071395509e+00
2.410000000000000000e+02,1.800000000000000000e+01,1.598758388893030613e+01
2.420000000000000000e+02,2.000000000000000000e+00,2.600173452395765494e+01
2.420000000000000000e+02,4.000000000000000000e+00,1.422831991532699902e+01
2.420000000000000000e+02,5.000000000000000000e+00,1.732530584640036508e+01
2.420000000000000000e+02,1.200000000000000000e+01,8.740387444736633427e+00
2.420000000000000000e+02,1.800000000000000000e+01,1.550238575409481889e+01
2.430000000000000000e+02,2.000000000000000000e+00,2.631205051777121895e+01
2.430000000000000000e+02,4.000000000000000000e+00,1.428413935257598411e+01
2.430000000000000000e+02,5.000000000000000000e+00,1.747166794700080317e+01
2.430000000000000000e+02,1.200000000000000000e+01,9.132206205520830622e+00
2.430000000000000000e+02,1.800000000000000000e+01,1.508613829385805261e+01
2.440000000000000000e+02,2.000000000000000000e+00,2.882340720559756519e+01
2.440000000000000000e+02,4.000000000000000000e+00,1.524356313052060763e+01
2.440000000000000000e+02,5.000000000000000000e+00,1.792134691253547629e+01
2.440000000000000000e+02,1.200000000000000000e+01,9.607802401865855657e+00
2.440000000000000000e+02,1.800000000000000000e+01,1.523311875578941965e+01
2.450000000000000000e+02,2.000000000000000000e+00,2.934870613865860989e+01
2.450000000000000000e+02,4.000000000000000000e+00,1.890666554907017272e+01
2.450000000000000000e+02,5.000000000000000000e+00,1.701945934591488552e+01
2.450000000000000000e+02,1.200000000000000000e+01,9.949591680222807710e+00
2.450000000000000000e+02,1.800000000000000000e+01,1.483078323464406090e+01
2.460000000000000000e+02,2.000000000000000000e+00,2.862949452790358151e+01
2.460000000000000000e+02,4.000000000000000000e+00,1.920732042964383268e+01
2.460000000000000000e+02,5.000000000000000000e+00,1.685029431422315938e+01
2.460000000000000000e+02,1.200000000000000000e+01,1.086705883733893963e+01
2.460000000000000000e+02,1.800000000000000000e+01,1.446131374470350472e+01
2.460000000000000000e+02,1.900000000000000000e+01,2.146887782801255184e+01
