3.000000000000000000e+00,1.510000000000000000e+02,5.897959183673469141e+01,2.128775510204081627e+02
3.000000000000000000e+00,1.520000000000000000e+02,6.091489361702127781e+01,2.130531914893616943e+02
3.000000000000000000e+00,1.530000000000000000e+02,6.095384615384615046e+01,2.136999999999999886e+02
3.000000000000000000e+00,1.540000000000000000e+02,6.142207792207792494e+01,2.140129870129870255e+02
3.000000000000000000e+00,1.550000000000000000e+02,6.152000000000000313e+01,2.138971428571428532e+02
3.000000000000000000e+00,1.560000000000000000e+02,6.185026737967914556e+01,2.131069518716577420e+02
3.000000000000000000e+00,1.570000000000000000e+02,6.206465517241379359e+01,2.127801724137931103e+02
3.000000000000000000e+00,1.580000000000000000e+02,6.217213114754098058e+01,2.125983606557377072e+02
3.000000000000000000e+00,1.590000000000000000e+02,6.136236933797909643e+01,2.117560975609756042e+02
3.000000000000000000e+00,1.600000000000000000e+02,6.063917525773195649e+01,2.108556701030927911e+02
2.000000000000000000e+00,1.610000000000000000e+02,1.435981838819523304e+01,2.840817253121452950e+02
3.000000000000000000e+00,1.610000000000000000e+02,6.003669724770642091e+01,2.081192660550458697e+02
2.000000000000000000e+00,1.620000000000000000e+02,1.421386603995299680e+01,2.835910693301997867e+02
3.000000000000000000e+00,1.620000000000000000e+02,5.964974619289340296e+01,2.066928934010152261e+02
2.000000000000000000e+00,1.630000000000000000e+02,1.396105527638190935e+01,2.824560301507537474e+02
3.000000000000000000e+00,1.630000000000000000e+02,5.952757793764988037e+01,2.057242206235011963e+02
2.000000000000000000e+00,1.640000000000000000e+02,1.405084745762711940e+01,2.809687092568448747e+02
3.000000000000000000e+00,1.640000000000000000e+02,5.940088105726871959e+01,2.047466960352422802e+02
2.000000000000000000e+00,1.650000000000000000e+02,1.507204610951008661e+01,2.722463976945244895e+02
3.000000000000000000e+00,1.650000000000000000e+02,5.908964143426295124e+01,2.038167330677290749e+02
2.000000000000000000e+00,1.660000000000000000e+02,1.501185770750988091e+01,2.671449275362318758e+02
3.000000000000000000e+00,1.660000000000000000e+02,5.894579439252336783e+01,2.025981308411215025e+02
2.000000000000000000e+00,1.670000000000000000e+02,1.508695652173913082e+01,2.656111111111110858e+02
3.000000000000000000e+00,1.670000000000000000e+02,5.856748466257668895e+01,2.019417177914110368e+02
2.000000000000000000e+00,1.680000000000000000e+02,1.515384615384615330e+01,2.658949938949938883e+02
3.000000000000000000e+00,1.680000000000000000e+02,5.844414535666218313e+01,2.012893674293405013e+02
2.000000000000000000e+00,1.690000000000000000e+02,1.545266990291262132e+01,2.657269417475728233e+02
3.000000000000000000e+00,1.690000000000000000e+02,5.798944900351700227e+01,2.003810082063305913e+02
2.000000000000000000e+00,1.700000000000000000e+02,1.551216545012165504e+01,2.659160583941605864e+02
3.000000000000000000e+00,1.700000000000000000e+02,5.769163952225841285e+01,1.993528773072746958e+02
2.000000000000000000e+00,1.710000000000000000e+02,1.577338129496402885e+01,2.662661870503596901e+02
3.000000000000000000e+00,1.710000000000000000e+02,5.932173913043478564e+01,1.918104347826086951e+02
2.000000000000000000e+00,1.720000000000000000e+02,1.579135802469135719e+01,2.665691358024691340e+02
