1.000000000000000000e+00,2.900000000000000000e+01,5.473974166937370001e+01,1.887577298943920789e+00
2.000000000000000000e+00,8.800000000000000000e+01,2.328839875100129291e+02,2.646408948977419850e+00
3.000000000000000000e+00,9.800000000000000000e+01,2.136491932111869687e+02,2.180093808277418166e+00
4.000000000000000000e+00,4.900000000000000000e+01,8.682871182559813406e+01,1.772014527053023203e+00
5.000000000000000000e+00,4.900000000000000000e+01,1.200970063668900139e+02,2.450959313610000301e+00
6.000000000000000000e+00,7.300000000000000000e+01,2.041408553396274215e+02,2.796450073145581250e+00
7.000000000000000000e+00,4.600000000000000000e+01,7.793748565855632648e+01,1.694293166490354885e+00
8.000000000000000000e+00,2.700000000000000000e+01,6.510675321254139192e+01,2.411361230094125840e+00
9.000000000000000000e+00,2.900000000000000000e+01,6.392425460494912670e+01,2.204284641549969948e+00
1.000000000000000000e+01,1.500000000000000000e+01,4.557112400358153081e+01,3.038074933572102232e+00
1.100000000000000000e+01,3.000000000000000000e+01,5.033481428507441535e+01,1.677827142835813801e+00
